filename,new_type,original_type,motif_rejet,true_cat,inclusion_dataset,excluded_types,grouped_type
img_0000346.jpg,passeport,passeport,,,False,True,passeport
img_0000347.jpg,passeport,passeport,,,False,True,passeport
img_0000348.jpg,passeport,passeport,not a passeport,,False,True,passeport
img_0000349.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000350.jpg,passeport,passeport,not a passport,,False,True,passeport
img_0000351.jpg,passeport,passeport,,,False,True,passeport
img_0000352.jpg,passeport,passeport,frontpage,,False,True,passeport
img_0000353.jpg,id_pieces,passeport,not a passeport,id_pieces,True,False,id_pieces
img_0000354.jpg,passeport,passeport,not a passeport,,False,True,passeport
img_0000355.jpg,paye,paye,,,False,True,paye
img_0000356.jpg,paye,paye,,,False,True,paye
img_0000357.jpg,paye,paye,,,False,True,paye
img_0000358.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000359.jpg,paye,paye,,,False,True,paye
img_0000360.jpg,paye,paye,,,False,True,paye
img_0000361.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000362.jpg,paye,paye,,,False,True,paye
img_0000363.jpg,paye,paye,,,False,True,paye
img_0000364.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000365.jpg,paye,paye,,,False,True,paye
img_0000366.jpg,paye,paye,,,False,True,paye
img_0000367.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000368.jpg,paye,paye,,,False,True,paye
img_0000369.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000370.jpg,paye,paye,,,False,True,paye
img_0000371.jpg,paye,paye,,,False,True,paye
img_0000372.jpg,paye,paye,,,False,True,paye
img_0000373.jpg,paye,paye,,,False,True,paye
img_0000374.jpg,paye,paye,bad quality,,False,True,paye
img_0000375.jpg,paye,paye,,,False,True,paye
img_0000376.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000377.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000378.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000379.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000380.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000381.jpg,paye,paye,,,False,True,paye
img_0000382.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000383.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000384.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000385.jpg,paye,paye,,,False,True,paye
img_0000386.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000387.jpg,paye,paye,,,False,True,paye
img_0000388.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000389.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000390.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000391.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000392.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000393.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000394.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000395.jpg,paye,paye,not relevant,,False,True,paye
img_0000396.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000397.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000398.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000399.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000400.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000401.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000402.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000403.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000404.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000405.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000406.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000407.jpg,paye,paye,,,False,True,paye
img_0000408.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000409.jpg,paye,paye,,,False,True,paye
img_0000410.jpg,paye,paye,,,False,True,paye
img_0000411.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000412.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000413.jpg,paye,paye,,,False,True,paye
img_0000414.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000415.jpg,paye,paye,,,False,True,paye
img_0000416.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000417.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000418.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000419.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000420.jpg,paye,paye,,,False,True,paye
img_0000421.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000422.jpg,paye,paye,,,False,True,paye
img_0000423.jpg,paye,paye,,,False,True,paye
img_0000424.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000425.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000426.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000427.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000428.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000429.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000430.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000431.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000432.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000433.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000434.jpg,paye,paye,,,False,True,paye
img_0000435.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000436.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000437.jpg,paye,paye,,,False,True,paye
img_0000438.jpg,paye,paye,,,False,True,paye
img_0000439.jpg,paye,paye,,,False,True,paye
img_0000440.jpg,paye,paye,,,False,True,paye
img_0000441.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000442.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000443.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000444.jpg,paye,paye,,,False,True,paye
img_0000445.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000446.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000447.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000448.jpg,paye,paye,,,False,True,paye
img_0000449.jpg,paye,paye,,,False,True,paye
img_0000450.jpg,paye,paye,,,False,True,paye
img_0000451.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000452.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000453.jpg,paye,paye,,,False,True,paye
img_0000454.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000455.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000456.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000457.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000458.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000459.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000460.jpg,paye,paye,,,False,True,paye
img_0000461.jpg,paye,paye,,,False,True,paye
img_0000462.jpg,paye,paye,,,False,True,paye
img_0000463.jpg,paye,paye,,,False,True,paye
img_0000464.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000465.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000466.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000467.jpg,paye,paye,,,False,True,paye
img_0000468.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000469.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000470.jpg,paye,paye,not a relevant image,,False,True,paye
img_0000471.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000472.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000473.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000474.jpg,paye,paye,,,False,True,paye
img_0000475.jpg,paye,paye,not relevant,,False,True,paye
img_0000476.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000477.jpg,paye,paye,,,False,True,paye
img_0000478.jpg,paye,paye,,,False,True,paye
img_0000479.jpg,paye,paye,,,False,True,paye
img_0000480.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000481.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000482.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000483.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000484.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000485.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000486.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000487.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000488.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000489.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000490.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000491.jpg,paye,paye,,,False,True,paye
img_0000492.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000493.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000494.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000495.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000496.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000497.jpg,paye,paye,not a relevant image,,False,True,paye
img_0000498.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000499.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000500.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000501.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000502.jpg,paye,paye,,,False,True,paye
img_0000503.jpg,paye,paye,,,False,True,paye
img_0000504.jpg,paye,paye,,,False,True,paye
img_0000505.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000506.jpg,paye,paye,,,False,True,paye
img_0000507.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000508.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000509.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000510.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000511.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000512.jpg,paye,paye,not the good type,,False,True,paye
img_0000513.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000514.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000515.jpg,paye,paye,,,False,True,paye
img_0000516.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000517.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000518.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000519.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000520.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000521.jpg,paye,paye,,,False,True,paye
img_0000522.jpg,paye,paye,,,False,True,paye
img_0000523.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000524.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000525.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000526.jpg,paye,paye,,,False,True,paye
img_0000527.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000528.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000529.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000530.jpg,paye,paye,,,False,True,paye
img_0000531.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000532.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000533.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000534.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000535.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000536.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000537.jpg,paye,paye,,,False,True,paye
img_0000538.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000539.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000540.jpg,paye,paye,not relevant image,,False,True,paye
img_0000541.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000542.jpg,paye,paye,,,False,True,paye
img_0000543.jpg,paye,paye,,,False,True,paye
img_0000544.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000545.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000546.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000547.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000548.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000549.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000550.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000551.jpg,paye,paye,,,False,True,paye
img_0000552.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000553.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000554.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000555.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000556.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000557.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000558.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000559.jpg,paye,paye,,,False,True,paye
img_0000560.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000561.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000562.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000563.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000564.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000565.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000566.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000567.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000568.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000569.jpg,paye,paye,,,False,True,paye
img_0000570.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000571.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000572.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000573.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000574.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000575.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000576.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000577.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000578.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000579.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000580.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000581.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000582.jpg,paye,paye,,,False,True,paye
img_0000583.jpg,paye,paye,,,False,True,paye
img_0000584.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000585.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000586.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000587.jpg,paye,paye,,,False,True,paye
img_0000588.jpg,paye,paye,not a relevant image,,False,True,paye
img_0000589.jpg,paye,paye,Mauvais contenu,,False,True,paye
img_0000590.jpg,paye,paye,,,False,True,paye
img_0000591.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000592.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0000593.jpg,paye,paye,Mauvaise qualité,,False,True,paye
img_0001127.jpg,presentation,presentation,,,False,True,presentation
img_0001160.jpg,presentation,presentation,,,False,True,presentation
img_0001182.jpg,presentation,presentation,,,False,True,presentation
img_0001183.jpg,presentation,presentation,,,False,True,presentation
img_0001195.jpg,presentation,presentation,,,False,True,presentation
img_0001200.jpg,presentation,presentation,,,False,True,presentation
img_0001250.jpg,presentation,presentation,,,False,True,presentation
img_0001263.jpg,presentation,presentation,,,False,True,presentation
img_0001273.jpg,presentation,presentation,,,False,True,presentation
img_0001281.jpg,presentation,presentation,,,False,True,presentation
img_0001284.jpg,presentation,presentation,,,False,True,presentation
img_0001302.jpg,presentation,presentation,,,False,True,presentation
img_0001305.jpg,presentation,presentation,,,False,True,presentation
img_0001322.jpg,presentation,presentation,,,False,True,presentation
img_0001325.jpg,presentation,presentation,,,False,True,presentation
img_0001336.jpg,presentation,presentation,,,False,True,presentation
img_0001344.jpg,presentation,presentation,,,False,True,presentation
img_0001351.jpg,news_article,presentation,Not a presentation,news_article,False,True,article
img_0001364.jpg,presentation,presentation,,,False,True,presentation
img_0001371.jpg,presentation,presentation,,,False,True,presentation
img_0001376.jpg,presentation,presentation,,,False,True,presentation
img_0001377.jpg,presentation,presentation,,,False,True,presentation
img_0001382.jpg,scientific_publication,presentation,Could be multicategory ?,scientific_publication,False,True,article
img_0001386.jpg,presentation,presentation,,,False,True,presentation
img_0001395.jpg,scientific_publication,presentation,Not a presentation,scientific_publication,False,True,article
img_0001398.jpg,presentation,presentation,,,False,True,presentation
img_0001402.jpg,presentation,presentation,,,False,True,presentation
img_0001408.jpg,presentation,presentation,,,False,True,presentation
img_0001413.jpg,presentation,presentation,,,False,True,presentation
img_0001430.jpg,presentation,presentation,,,False,True,presentation
img_0001440.jpg,presentation,presentation,,,False,True,presentation
img_0001449.jpg,presentation,presentation,,,False,True,presentation
img_0001451.jpg,presentation,presentation,,,False,True,presentation
img_0001460.jpg,presentation,presentation,,,False,True,presentation
img_0001463.jpg,presentation,presentation,,,False,True,presentation
img_0001472.jpg,presentation,presentation,,,False,True,presentation
img_0001493.jpg,presentation,presentation,,,False,True,presentation
img_0001509.jpg,presentation,presentation,,,False,True,presentation
img_0001528.jpg,presentation,presentation,,,False,True,presentation
img_0001593.jpg,presentation,presentation,,,False,True,presentation
img_0001162.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001168.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001169.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001177.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001199.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001203.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001212.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001213.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001293.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001301.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001313.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001335.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001349.jpg,questionnaire,questionnaire,n'appartient pas � la cat�gorie,,False,True,questionnaire
img_0001359.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001366.jpg,questionnaire,questionnaire,not relevant image,,False,True,questionnaire
img_0001389.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001397.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001414.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001418.jpg,questionnaire,questionnaire,n'appartient pas � la cat�gorie,,False,True,questionnaire
img_0001446.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001464.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001495.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001503.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001511.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001513.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001531.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001551.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001557.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001570.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001578.jpg,questionnaire,questionnaire,n'appartient pas � la cat�gorie,,False,True,questionnaire
img_0001582.jpg,questionnaire,questionnaire,,,False,True,questionnaire
img_0001113.jpg,resume,resume,,,True,False,resume
img_0001116.jpg,resume,resume,,,True,False,resume
img_0001123.jpg,resume,resume,,,True,False,resume
img_0001126.jpg,resume,resume,,,True,False,resume
img_0001148.jpg,resume,resume,,,True,False,resume
img_0001149.jpg,resume,resume,,,True,False,resume
img_0001185.jpg,resume,resume,,,True,False,resume
img_0001193.jpg,resume,resume,n'appartient pas � la cat�gorie,,False,False,resume
img_0001209.jpg,resume,resume,,,True,False,resume
img_0001215.jpg,resume,resume,,,True,False,resume
img_0001218.jpg,resume,resume,,,True,False,resume
img_0001257.jpg,resume,resume,,,True,False,resume
img_0001259.jpg,resume,resume,,,True,False,resume
img_0001286.jpg,resume,resume,,,True,False,resume
img_0001292.jpg,resume,resume,,,True,False,resume
img_0001299.jpg,resume,resume,,,True,False,resume
img_0001300.jpg,resume,resume,,,True,False,resume
img_0001316.jpg,resume,resume,,,True,False,resume
img_0001361.jpg,resume,resume,,,True,False,resume
img_0001411.jpg,resume,resume,,,True,False,resume
img_0001441.jpg,resume,resume,,,True,False,resume
img_0001443.jpg,resume,resume,,,True,False,resume
img_0001466.jpg,resume,resume,,,True,False,resume
img_0001504.jpg,resume,resume,,,True,False,resume
img_0001516.jpg,resume,resume,,,True,False,resume
img_0001524.jpg,resume,resume,,,True,False,resume
img_0001527.jpg,resume,resume,,,True,False,resume
img_0001546.jpg,resume,resume,,,True,False,resume
img_0001587.jpg,resume,resume,n'appartient pas � la cat�gorie,,False,False,resume
img_0001606.jpg,resume,resume,,,True,False,resume
img_0000808.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000809.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000810.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000811.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000812.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000813.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000814.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000815.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000816.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000817.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000818.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000819.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000820.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000821.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000822.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000823.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000824.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000825.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000826.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000827.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000828.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000829.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000830.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000831.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000832.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000833.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000834.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000835.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000836.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000837.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000838.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000839.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000840.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000841.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000842.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000843.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000844.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000845.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000846.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000847.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000848.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000849.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000850.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000851.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000852.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000853.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000854.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000855.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000856.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000857.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000858.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000859.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000860.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000861.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000862.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000863.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000864.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000865.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000866.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000867.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000868.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000869.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000870.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000871.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000872.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000873.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000874.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000875.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000876.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000877.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000878.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000879.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000880.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000881.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000882.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000883.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000884.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000885.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
img_0000886.jpg,rrc.cvc,rrc.cvc,,,False,True,rrc.cvc
